congress,congress_year,name,chamber,state,party,date_of_birth,birth_year,age_at_start,generation
108,2003,Rubén Hinojosa,House,TX,Democrat,1940-08-20,1940.0,62.0,Silent Generation
109,2005,Rubén Hinojosa,House,TX,Democrat,1940-08-20,1940.0,64.0,Silent Generation
110,2007,Rubén Hinojosa,House,TX,Democrat,1940-08-20,1940.0,66.0,Silent Generation
111,2009,Rubén Hinojosa,House,TX,Democrat,1940-08-20,1940.0,68.0,Silent Generation
112,2011,Rubén Hinojosa,House,TX,Democrat,1940-08-20,1940.0,70.0,Silent Generation
113,2013,Rubén Hinojosa,House,TX,Democrat,1940-08-20,1940.0,72.0,Silent Generation
114,2015,Rubén Hinojosa,House,TX,Democrat,1940-08-20,1940.0,74.0,Silent Generation
115,2017,Rubén Hinojosa,House,TX,Democrat,1940-08-20,1940.0,76.0,Silent Generation
106,1999,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,57.0,Silent Generation
107,2001,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,59.0,Silent Generation
108,2003,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,61.0,Silent Generation
109,2005,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,63.0,Silent Generation
110,2007,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,65.0,Silent Generation
111,2009,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,67.0,Silent Generation
112,2011,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,69.0,Silent Generation
113,2013,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,71.0,Silent Generation
114,2015,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,73.0,Silent Generation
115,2017,Michael Honda,House,CA,Democrat,1941-06-27,1941.0,75.0,Silent Generation
111,2009,Tim Huelskamp,House,KS,Republican,1968-11-11,1968.0,40.0,Gen X (13ers)
112,2011,Tim Huelskamp,House,KS,Republican,1968-11-11,1968.0,42.0,Gen X (13ers)
113,2013,Tim Huelskamp,House,KS,Republican,1968-11-11,1968.0,44.0,Gen X (13ers)
114,2015,Tim Huelskamp,House,KS,Republican,1968-11-11,1968.0,46.0,Gen X (13ers)
115,2017,Tim Huelskamp,House,KS,Republican,1968-11-11,1968.0,48.0,Gen X (13ers)
111,2009,Robert Hurt,House,VA,Republican,1969-06-16,1969.0,39.0,Gen X (13ers)
112,2011,Robert Hurt,House,VA,Republican,1969-06-16,1969.0,41.0,Gen X (13ers)
113,2013,Robert Hurt,House,VA,Republican,1969-06-16,1969.0,43.0,Gen X (13ers)
114,2015,Robert Hurt,House,VA,Republican,1969-06-16,1969.0,45.0,Gen X (13ers)
115,2017,Robert Hurt,House,VA,Republican,1969-06-16,1969.0,47.0,Gen X (13ers)
106,1999,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,40.0,Baby Boom Generation
107,2001,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,42.0,Baby Boom Generation
108,2003,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,44.0,Baby Boom Generation
109,2005,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,46.0,Baby Boom Generation
110,2007,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,48.0,Baby Boom Generation
111,2009,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,50.0,Baby Boom Generation
112,2011,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,52.0,Baby Boom Generation
113,2013,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,54.0,Baby Boom Generation
114,2015,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,56.0,Baby Boom Generation
115,2017,Steve Israel,House,NY,Democrat,1958-05-30,1958.0,58.0,Baby Boom Generation
107,2001,John Kline,House,MN,Republican,1947-09-06,1947.0,53.0,Baby Boom Generation
108,2003,John Kline,House,MN,Republican,1947-09-06,1947.0,55.0,Baby Boom Generation
109,2005,John Kline,House,MN,Republican,1947-09-06,1947.0,57.0,Baby Boom Generation
110,2007,John Kline,House,MN,Republican,1947-09-06,1947.0,59.0,Baby Boom Generation
111,2009,John Kline,House,MN,Republican,1947-09-06,1947.0,61.0,Baby Boom Generation
112,2011,John Kline,House,MN,Republican,1947-09-06,1947.0,63.0,Baby Boom Generation
113,2013,John Kline,House,MN,Republican,1947-09-06,1947.0,65.0,Baby Boom Generation
114,2015,John Kline,House,MN,Republican,1947-09-06,1947.0,67.0,Baby Boom Generation
115,2017,John Kline,House,MN,Republican,1947-09-06,1947.0,69.0,Baby Boom Generation
100,1987,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,50.0,Silent Generation
101,1989,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,52.0,Silent Generation
102,1991,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,54.0,Silent Generation
103,1993,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,56.0,Silent Generation
104,1995,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,58.0,Silent Generation
105,1997,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,60.0,Silent Generation
106,1999,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,62.0,Silent Generation
107,2001,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,64.0,Silent Generation
108,2003,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,66.0,Silent Generation
109,2005,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,68.0,Silent Generation
110,2007,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,70.0,Silent Generation
111,2009,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,72.0,Silent Generation
112,2011,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,74.0,Silent Generation
113,2013,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,76.0,Silent Generation
114,2015,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,78.0,Silent Generation
115,2017,Jim McDermott,House,WA,Democrat,1936-12-28,1936.0,80.0,Silent Generation
102,1991,John Mica,House,FL,Republican,1943-01-27,1943.0,47.0,Baby Boom Generation
103,1993,John Mica,House,FL,Republican,1943-01-27,1943.0,49.0,Baby Boom Generation
104,1995,John Mica,House,FL,Republican,1943-01-27,1943.0,51.0,Baby Boom Generation
105,1997,John Mica,House,FL,Republican,1943-01-27,1943.0,53.0,Baby Boom Generation
106,1999,John Mica,House,FL,Republican,1943-01-27,1943.0,55.0,Baby Boom Generation
107,2001,John Mica,House,FL,Republican,1943-01-27,1943.0,57.0,Baby Boom Generation
108,2003,John Mica,House,FL,Republican,1943-01-27,1943.0,59.0,Baby Boom Generation
109,2005,John Mica,House,FL,Republican,1943-01-27,1943.0,61.0,Baby Boom Generation
110,2007,John Mica,House,FL,Republican,1943-01-27,1943.0,63.0,Baby Boom Generation
111,2009,John Mica,House,FL,Republican,1943-01-27,1943.0,65.0,Baby Boom Generation
112,2011,John Mica,House,FL,Republican,1943-01-27,1943.0,67.0,Baby Boom Generation
113,2013,John Mica,House,FL,Republican,1943-01-27,1943.0,69.0,Baby Boom Generation
114,2015,John Mica,House,FL,Republican,1943-01-27,1943.0,71.0,Baby Boom Generation
115,2017,John Mica,House,FL,Republican,1943-01-27,1943.0,73.0,Baby Boom Generation
106,1999,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,39.0,Baby Boom Generation
107,2001,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,41.0,Baby Boom Generation
108,2003,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,43.0,Baby Boom Generation
109,2005,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,45.0,Baby Boom Generation
110,2007,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,47.0,Baby Boom Generation
111,2009,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,49.0,Baby Boom Generation
112,2011,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,51.0,Baby Boom Generation
113,2013,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,53.0,Baby Boom Generation
114,2015,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,55.0,Baby Boom Generation
115,2017,Jeff Miller,House,FL,Republican,1959-06-27,1959.0,57.0,Baby Boom Generation
107,2001,Randy Neugebauer,House,TX,Republican,1949-12-24,1949.0,51.0,Baby Boom Generation
108,2003,Randy Neugebauer,House,TX,Republican,1949-12-24,1949.0,53.0,Baby Boom Generation
109,2005,Randy Neugebauer,House,TX,Republican,1949-12-24,1949.0,55.0,Baby Boom Generation
110,2007,Randy Neugebauer,House,TX,Republican,1949-12-24,1949.0,57.0,Baby Boom Generation
111,2009,Randy Neugebauer,House,TX,Republican,1949-12-24,1949.0,59.0,Baby Boom Generation
112,2011,Randy Neugebauer,House,TX,Republican,1949-12-24,1949.0,61.0,Baby Boom Generation
113,2013,Randy Neugebauer,House,TX,Republican,1949-12-24,1949.0,63.0,Baby Boom Generation
114,2015,Randy Neugebauer,House,TX,Republican,1949-12-24,1949.0,65.0,Baby Boom Generation
115,2017,Randy Neugebauer,House,TX,Republican,1949-12-24,1949.0,67.0,Baby Boom Generation
111,2009,Richard Nugent,House,FL,Republican,1951-05-26,1951.0,57.0,Baby Boom Generation
112,2011,Richard Nugent,House,FL,Republican,1951-05-26,1951.0,59.0,Baby Boom Generation
113,2013,Richard Nugent,House,FL,Republican,1951-05-26,1951.0,61.0,Baby Boom Generation
114,2015,Richard Nugent,House,FL,Republican,1951-05-26,1951.0,63.0,Baby Boom Generation
115,2017,Richard Nugent,House,FL,Republican,1951-05-26,1951.0,65.0,Baby Boom Generation
110,2007,Pedro Pierluisi,House,PR,Democrat,1959-04-26,1959.0,47.0,Baby Boom Generation
111,2009,Pedro Pierluisi,House,PR,Democrat,1959-04-26,1959.0,49.0,Baby Boom Generation
112,2011,Pedro Pierluisi,House,PR,Democrat,1959-04-26,1959.0,51.0,Baby Boom Generation
113,2013,Pedro Pierluisi,House,PR,Democrat,1959-04-26,1959.0,53.0,Baby Boom Generation
114,2015,Pedro Pierluisi,House,PR,Democrat,1959-04-26,1959.0,55.0,Baby Boom Generation
115,2017,Pedro Pierluisi,House,PR,Democrat,1959-04-26,1959.0,57.0,Baby Boom Generation
104,1995,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,55.0,Silent Generation
105,1997,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,57.0,Silent Generation
106,1999,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,59.0,Silent Generation
107,2001,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,61.0,Silent Generation
108,2003,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,63.0,Silent Generation
109,2005,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,65.0,Silent Generation
110,2007,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,67.0,Silent Generation
111,2009,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,69.0,Silent Generation
112,2011,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,71.0,Silent Generation
113,2013,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,73.0,Silent Generation
114,2015,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,75.0,Silent Generation
115,2017,Joseph Pitts,House,PA,Republican,1939-10-10,1939.0,77.0,Silent Generation
91,1969,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,38.0,Silent Generation
92,1971,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,40.0,Silent Generation
93,1973,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,42.0,Silent Generation
94,1975,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,44.0,Silent Generation
95,1977,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,46.0,Silent Generation
96,1979,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,48.0,Silent Generation
97,1981,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,50.0,Silent Generation
98,1983,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,52.0,Silent Generation
99,1985,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,54.0,Silent Generation
100,1987,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,56.0,Silent Generation
101,1989,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,58.0,Silent Generation
102,1991,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,60.0,Silent Generation
103,1993,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,62.0,Silent Generation
104,1995,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,64.0,Silent Generation
105,1997,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,66.0,Silent Generation
106,1999,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,68.0,Silent Generation
107,2001,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,70.0,Silent Generation
108,2003,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,72.0,Silent Generation
109,2005,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,74.0,Silent Generation
110,2007,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,76.0,Silent Generation
111,2009,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,78.0,Silent Generation
112,2011,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,80.0,Silent Generation
113,2013,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,82.0,Silent Generation
114,2015,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,84.0,Silent Generation
115,2017,Charles Rangel,House,NY,Democrat,1930-06-11,1930.0,86.0,Silent Generation
111,2009,Reid Ribble,House,WI,Republican,1956-04-05,1956.0,52.0,Baby Boom Generation
112,2011,Reid Ribble,House,WI,Republican,1956-04-05,1956.0,54.0,Baby Boom Generation
113,2013,Reid Ribble,House,WI,Republican,1956-04-05,1956.0,56.0,Baby Boom Generation
114,2015,Reid Ribble,House,WI,Republican,1956-04-05,1956.0,58.0,Baby Boom Generation
115,2017,Reid Ribble,House,WI,Republican,1956-04-05,1956.0,60.0,Baby Boom Generation
111,2009,Edward Rigell,House,VA,Republican,1960-05-28,1960.0,48.0,Baby Boom Generation
112,2011,Edward Rigell,House,VA,Republican,1960-05-28,1960.0,50.0,Baby Boom Generation
113,2013,Edward Rigell,House,VA,Republican,1960-05-28,1960.0,52.0,Baby Boom Generation
114,2015,Edward Rigell,House,VA,Republican,1960-05-28,1960.0,54.0,Baby Boom Generation
115,2017,Edward Rigell,House,VA,Republican,1960-05-28,1960.0,56.0,Baby Boom Generation
104,1995,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,34.0,Baby Boom Generation
105,1997,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,36.0,Baby Boom Generation
106,1999,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,38.0,Baby Boom Generation
107,2001,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,40.0,Baby Boom Generation
108,2003,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,42.0,Baby Boom Generation
109,2005,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,44.0,Baby Boom Generation
110,2007,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,46.0,Baby Boom Generation
111,2009,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,48.0,Baby Boom Generation
112,2011,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,50.0,Baby Boom Generation
113,2013,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,52.0,Baby Boom Generation
114,2015,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,54.0,Baby Boom Generation
115,2017,Loretta Sanchez,House,CA,Democrat,1960-01-07,1960.0,56.0,Baby Boom Generation
108,2003,Lynn Westmoreland,House,GA,Republican,1950-04-02,1950.0,52.0,Baby Boom Generation
109,2005,Lynn Westmoreland,House,GA,Republican,1950-04-02,1950.0,54.0,Baby Boom Generation
110,2007,Lynn Westmoreland,House,GA,Republican,1950-04-02,1950.0,56.0,Baby Boom Generation
111,2009,Lynn Westmoreland,House,GA,Republican,1950-04-02,1950.0,58.0,Baby Boom Generation
112,2011,Lynn Westmoreland,House,GA,Republican,1950-04-02,1950.0,60.0,Baby Boom Generation
113,2013,Lynn Westmoreland,House,GA,Republican,1950-04-02,1950.0,62.0,Baby Boom Generation
114,2015,Lynn Westmoreland,House,GA,Republican,1950-04-02,1950.0,64.0,Baby Boom Generation
115,2017,Lynn Westmoreland,House,GA,Republican,1950-04-02,1950.0,66.0,Baby Boom Generation
103,1993,Matt Salmon,House,AZ,Republican,1958-01-21,1958.0,34.0,Baby Boom Generation
104,1995,Matt Salmon,House,AZ,Republican,1958-01-21,1958.0,36.0,Baby Boom Generation
105,1997,Matt Salmon,House,AZ,Republican,1958-01-21,1958.0,38.0,Baby Boom Generation
106,1999,Matt Salmon,House,AZ,Republican,1958-01-21,1958.0,40.0,Baby Boom Generation
107,2001,Matt Salmon,House,AZ,Republican,1958-01-21,1958.0,42.0,Baby Boom Generation
112,2011,Matt Salmon,House,AZ,Republican,1958-01-21,1958.0,52.0,Baby Boom Generation
113,2013,Matt Salmon,House,AZ,Republican,1958-01-21,1958.0,54.0,Baby Boom Generation
114,2015,Matt Salmon,House,AZ,Republican,1958-01-21,1958.0,56.0,Baby Boom Generation
115,2017,Matt Salmon,House,AZ,Republican,1958-01-21,1958.0,58.0,Baby Boom Generation
110,2007,Alan Grayson,House,FL,Democrat,1958-03-13,1958.0,48.0,Baby Boom Generation
111,2009,Alan Grayson,House,FL,Democrat,1958-03-13,1958.0,50.0,Baby Boom Generation
112,2011,Alan Grayson,House,FL,Democrat,1958-03-13,1958.0,52.0,Baby Boom Generation
113,2013,Alan Grayson,House,FL,Democrat,1958-03-13,1958.0,54.0,Baby Boom Generation
114,2015,Alan Grayson,House,FL,Democrat,1958-03-13,1958.0,56.0,Baby Boom Generation
115,2017,Alan Grayson,House,FL,Democrat,1958-03-13,1958.0,58.0,Baby Boom Generation
113,2013,Patrick Murphy,House,FL,Democrat,1983-03-30,1983.0,29.0,Millennial Generation
114,2015,Patrick Murphy,House,FL,Democrat,1983-03-30,1983.0,31.0,Millennial Generation
115,2017,Patrick Murphy,House,FL,Democrat,1983-03-30,1983.0,33.0,Millennial Generation
113,2013,David Jolly,House,FL,Republican,1972-10-31,1972.0,40.0,Gen X (13ers)
114,2015,David Jolly,House,FL,Republican,1972-10-31,1972.0,42.0,Gen X (13ers)
115,2017,David Jolly,House,FL,Republican,1972-10-31,1972.0,44.0,Gen X (13ers)
113,2013,Curtis Clawson,House,FL,Republican,1959-09-28,1959.0,53.0,Baby Boom Generation
114,2015,Curtis Clawson,House,FL,Republican,1959-09-28,1959.0,55.0,Baby Boom Generation
115,2017,Curtis Clawson,House,FL,Republican,1959-09-28,1959.0,57.0,Baby Boom Generation
111,2009,Bob Dold,House,IL,Republican,1969-06-23,1969.0,39.0,Gen X (13ers)
112,2011,Bob Dold,House,IL,Republican,1969-06-23,1969.0,41.0,Gen X (13ers)
113,2013,Bob Dold,House,IL,Republican,1969-06-23,1969.0,43.0,Gen X (13ers)
114,2015,Bob Dold,House,IL,Republican,1969-06-23,1969.0,45.0,Gen X (13ers)
115,2017,Bob Dold,House,IL,Republican,1969-06-23,1969.0,47.0,Gen X (13ers)
111,2009,Frank Guinta,House,NH,Republican,1970-09-26,1970.0,38.0,Gen X (13ers)
112,2011,Frank Guinta,House,NH,Republican,1970-09-26,1970.0,40.0,Gen X (13ers)
113,2013,Frank Guinta,House,NH,Republican,1970-09-26,1970.0,42.0,Gen X (13ers)
114,2015,Frank Guinta,House,NH,Republican,1970-09-26,1970.0,44.0,Gen X (13ers)
115,2017,Frank Guinta,House,NH,Republican,1970-09-26,1970.0,46.0,Gen X (13ers)
113,2013,Gwen Graham,House,FL,Democrat,1963-01-31,1963.0,49.0,Gen X (13ers)
114,2015,Gwen Graham,House,FL,Democrat,1963-01-31,1963.0,51.0,Gen X (13ers)
115,2017,Gwen Graham,House,FL,Democrat,1963-01-31,1963.0,53.0,Gen X (13ers)
113,2013,Brad Ashford,House,NE,Democrat,1949-11-10,1949.0,63.0,Baby Boom Generation
114,2015,Brad Ashford,House,NE,Democrat,1949-11-10,1949.0,65.0,Baby Boom Generation
115,2017,Brad Ashford,House,NE,Democrat,1949-11-10,1949.0,67.0,Baby Boom Generation
113,2013,Cresent Hardy,House,NV,Republican,1957-06-23,1957.0,55.0,Baby Boom Generation
114,2015,Cresent Hardy,House,NV,Republican,1957-06-23,1957.0,57.0,Baby Boom Generation
115,2017,Cresent Hardy,House,NV,Republican,1957-06-23,1957.0,59.0,Baby Boom Generation
111,2009,Mike Pompeo,House,KS,Republican,1963-12-30,1963.0,45.0,Gen X (13ers)
112,2011,Mike Pompeo,House,KS,Republican,1963-12-30,1963.0,47.0,Gen X (13ers)
113,2013,Mike Pompeo,House,KS,Republican,1963-12-30,1963.0,49.0,Gen X (13ers)
114,2015,Mike Pompeo,House,KS,Republican,1963-12-30,1963.0,51.0,Gen X (13ers)
115,2017,Mike Pompeo,House,KS,Republican,1963-12-30,1963.0,53.0,Gen X (13ers)
102,1991,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,32.0,Baby Boom Generation
103,1993,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,34.0,Baby Boom Generation
104,1995,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,36.0,Baby Boom Generation
105,1997,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,38.0,Baby Boom Generation
106,1999,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,40.0,Baby Boom Generation
107,2001,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,42.0,Baby Boom Generation
108,2003,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,44.0,Baby Boom Generation
109,2005,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,46.0,Baby Boom Generation
110,2007,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,48.0,Baby Boom Generation
111,2009,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,50.0,Baby Boom Generation
112,2011,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,52.0,Baby Boom Generation
113,2013,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,54.0,Baby Boom Generation
114,2015,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,56.0,Baby Boom Generation
115,2017,Xavier Becerra,House,CA,Democrat,1958-01-26,1958.0,58.0,Baby Boom Generation
104,1995,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,48.0,Baby Boom Generation
105,1997,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,50.0,Baby Boom Generation
106,1999,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,52.0,Baby Boom Generation
107,2001,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,54.0,Baby Boom Generation
108,2003,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,56.0,Baby Boom Generation
109,2005,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,58.0,Baby Boom Generation
110,2007,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,60.0,Baby Boom Generation
111,2009,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,62.0,Baby Boom Generation
112,2011,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,64.0,Baby Boom Generation
113,2013,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,66.0,Baby Boom Generation
114,2015,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,68.0,Baby Boom Generation
115,2017,Jefferson Sessions,Senate,AL,Republican,1946-12-24,1946.0,70.0,Baby Boom Generation
